Accelerometer-Avg__1,Accelerometer-Avg__2,Accelerometer-Avg__3,Accelerometer-Avg_Total,Accelerometer-Deviation__1,Accelerometer-Deviation__2,Accelerometer-Deviation__3,Accelerometer-Deviation_Total,Accelerometer-Skewness__1,Accelerometer-Skewness__2,Accelerometer-Skewness__3,Accelerometer-Skewness_Total,Accelerometer-Kurtosis__1,Accelerometer-Kurtosis__2,Accelerometer-Kurtosis__3,Accelerometer-Kurtosis_Total,Accelerometer-Zero__1,Accelerometer-Zero__2,Accelerometer-Zero__3,Accelerometer-Zero_Total,Accelerometer-Correlation__0__1,Accelerometer-Correlation__0__2,Accelerometer-Correlation__1__2,Accelerometer-Correlation__0__Total,Accelerometer-Correlation__1__Total,Accelerometer-Correlation__2__Total,Accelerometer-Dc__1,Accelerometer-Dc__2,Accelerometer-Dc__3,Accelerometer-Energy__1,Accelerometer-Energy__2,Accelerometer-Energy__3,Accelerometer-Entropy__1,Accelerometer-Entropy__2,Accelerometer-Entropy__3,Gyroscope-Avg__1,Gyroscope-Avg__2,Gyroscope-Avg__3,Gyroscope-Avg_Total,Gyroscope-Deviation__1,Gyroscope-Deviation__2,Gyroscope-Deviation__3,Gyroscope-Deviation_Total,Gyroscope-Skewness__1,Gyroscope-Skewness__2,Gyroscope-Skewness__3,Gyroscope-Skewness_Total,Gyroscope-Kurtosis__1,Gyroscope-Kurtosis__2,Gyroscope-Kurtosis__3,Gyroscope-Kurtosis_Total,Gyroscope-Zero__1,Gyroscope-Zero__2,Gyroscope-Zero__3,Gyroscope-Zero_Total,Gyroscope-Correlation__0__1,Gyroscope-Correlation__0__2,Gyroscope-Correlation__1__2,Gyroscope-Correlation__0__Total,Gyroscope-Correlation__1__Total,Gyroscope-Correlation__2__Total,Gyroscope-Dc__1,Gyroscope-Dc__2,Gyroscope-Dc__3,Gyroscope-Energy__1,Gyroscope-Energy__2,Gyroscope-Energy__3,Gyroscope-Entropy__1,Gyroscope-Entropy__2,Gyroscope-Entropy__3,Magnetometer-Avg__1,Magnetometer-Avg__2,Magnetometer-Avg__3,Magnetometer-Avg_Total,Magnetometer-Deviation__1,Magnetometer-Deviation__2,Magnetometer-Deviation__3,Magnetometer-Deviation_Total,Magnetometer-Skewness__1,Magnetometer-Skewness__2,Magnetometer-Skewness__3,Magnetometer-Skewness_Total,Magnetometer-Kurtosis__1,Magnetometer-Kurtosis__2,Magnetometer-Kurtosis__3,Magnetometer-Kurtosis_Total,Magnetometer-Zero__1,Magnetometer-Zero__2,Magnetometer-Zero__3,Magnetometer-Zero_Total,Magnetometer-Correlation__0__1,Magnetometer-Correlation__0__2,Magnetometer-Correlation__1__2,Magnetometer-Correlation__0__Total,Magnetometer-Correlation__1__Total,Magnetometer-Correlation__2__Total,Magnetometer-Dc__1,Magnetometer-Dc__2,Magnetometer-Dc__3,Magnetometer-Energy__1,Magnetometer-Energy__2,Magnetometer-Energy__3,Magnetometer-Entropy__1,Magnetometer-Entropy__2,Magnetometer-Entropy__3,action,participant
0.149658,0.837518,0.497614,0.494930,0.004603,0.010999,0.003655,0.006419,-0.539405,0.012188,-0.600232,-0.375817,1.043775,-0.218674,0.921701,0.582267,0.000000,0.000000,0.000000,0.000000,0.103113,-0.372793,-0.303110,0.681518,1.614853,-0.217312,2.554353,79.972668,28.229292,2.555729,79.977455,28.230172,-2.614339,-267.982006,-37.521815,0.149658,0.837518,0.497614,0.494930,0.004603,0.010999,0.003655,0.006419,-0.539405,0.012188,-0.600232,-0.375817,1.043775,-0.218674,0.921701,0.582267,0.000000,0.000000,0.000000,0.000000,0.103113,-0.372793,-0.303110,0.681518,1.614853,-0.217312,2.554353,79.972668,28.229292,2.555729,79.977455,28.230172,-2.614339,-267.982006,-37.521815,0.149658,0.837518,0.497614,0.494930,0.004603,0.010999,0.003655,0.006419,-0.539405,0.012188,-0.600232,-0.375817,1.043775,-0.218674,0.921701,0.582267,0.000000,0.000000,0.000000,0.000000,0.103113,-0.372793,-0.303110,0.681518,1.614853,-0.217312,2.554353,79.972668,28.229292,2.555729,79.977455,28.230172,-2.614339,-267.982006,-37.521815,shortSeat,E
0.149553,0.837421,0.497737,0.494904,0.003725,0.009399,0.003168,0.005431,-0.155630,-0.262395,-0.431962,-0.283329,0.334765,-0.359280,-0.007536,-0.010684,0.000000,0.000000,0.000000,0.000000,0.136143,-0.406131,-0.138564,0.684686,1.743280,0.064912,2.550416,79.949701,28.243002,2.551305,79.955310,28.243728,-2.609710,-267.733539,-37.545767,0.149553,0.837421,0.497737,0.494904,0.003725,0.009399,0.003168,0.005431,-0.155630,-0.262395,-0.431962,-0.283329,0.334765,-0.359280,-0.007536,-0.010684,0.000000,0.000000,0.000000,0.000000,0.136143,-0.406131,-0.138564,0.684686,1.743280,0.064912,2.550416,79.949701,28.243002,2.551305,79.955310,28.243728,-2.609710,-267.733539,-37.545767,0.149553,0.837421,0.497737,0.494904,0.003725,0.009399,0.003168,0.005431,-0.155630,-0.262395,-0.431962,-0.283329,0.334765,-0.359280,-0.007536,-0.010684,0.000000,0.000000,0.000000,0.000000,0.136143,-0.406131,-0.138564,0.684686,1.743280,0.064912,2.550416,79.949701,28.243002,2.551305,79.955310,28.243728,-2.609710,-267.733539,-37.545767,shortSeat,E
-0.794983,0.323122,0.307061,-0.054933,0.374331,0.370245,0.395884,0.380153,-0.292453,-0.732763,1.136510,0.037098,0.649009,2.379608,2.661375,1.896664,0.000000,0.069565,0.069565,0.046377,0.121317,0.434989,0.523589,1.555828,1.638651,1.979649,80.472593,17.626649,17.183082,88.793907,27.771219,28.866170,-389.653632,-36.612803,-38.540136,-0.794983,0.323122,0.307061,-0.054933,0.374331,0.370245,0.395884,0.380153,-0.292453,-0.732763,1.136510,0.037098,0.649009,2.379608,2.661375,1.896664,0.000000,0.069565,0.069565,0.046377,0.121317,0.434989,0.523589,1.555828,1.638651,1.979649,80.472593,17.626649,17.183082,88.793907,27.771219,28.866170,-389.653632,-36.612803,-38.540136,-0.794983,0.323122,0.307061,-0.054933,0.374331,0.370245,0.395884,0.380153,-0.292453,-0.732763,1.136510,0.037098,0.649009,2.379608,2.661375,1.896664,0.000000,0.069565,0.069565,0.046377,0.121317,0.434989,0.523589,1.555828,1.638651,1.979649,80.472593,17.626649,17.183082,88.793907,27.771219,28.866170,-389.653632,-36.612803,-38.540136,shortSitting,E
-0.527237,0.368202,0.471175,0.104047,0.515653,0.385740,0.351973,0.417788,-0.597253,-0.635995,-0.466831,-0.566693,-0.671815,0.352198,-1.090323,-0.469980,0.078947,0.052632,0.017544,0.049708,0.386798,0.681090,0.704924,2.165165,1.994567,2.333946,34.829332,21.686152,27.777445,62.001913,32.417897,39.431586,-135.932272,-45.299644,-60.282908,-0.527237,0.368202,0.471175,0.104047,0.515653,0.385740,0.351973,0.417788,-0.597253,-0.635995,-0.466831,-0.566693,-0.671815,0.352198,-1.090323,-0.469980,0.078947,0.052632,0.017544,0.049708,0.386798,0.681090,0.704924,2.165165,1.994567,2.333946,34.829332,21.686152,27.777445,62.001913,32.417897,39.431586,-135.932272,-45.299644,-60.282908,-0.527237,0.368202,0.471175,0.104047,0.515653,0.385740,0.351973,0.417788,-0.597253,-0.635995,-0.466831,-0.566693,-0.671815,0.352198,-1.090323,-0.469980,0.078947,0.052632,0.017544,0.049708,0.386798,0.681090,0.704924,2.165165,1.994567,2.333946,34.829332,21.686152,27.777445,62.001913,32.417897,39.431586,-135.932272,-45.299644,-60.282908,shortSitting,E
-0.552000,0.492062,0.442407,0.127490,0.467555,0.381653,0.361052,0.403420,0.239314,0.454725,1.013596,0.569212,-0.666870,0.014764,2.364709,0.570868,0.044248,0.053097,0.035398,0.044248,0.199148,0.588004,0.470170,1.873630,1.597644,2.021263,40.694568,33.188371,24.740325,59.134188,43.819621,36.847370,-124.052028,-71.575456,-54.676415,-0.552000,0.492062,0.442407,0.127490,0.467555,0.381653,0.361052,0.403420,0.239314,0.454725,1.013596,0.569212,-0.666870,0.014764,2.364709,0.570868,0.044248,0.053097,0.035398,0.044248,0.199148,0.588004,0.470170,1.873630,1.597644,2.021263,40.694568,33.188371,24.740325,59.134188,43.819621,36.847370,-124.052028,-71.575456,-54.676415,-0.552000,0.492062,0.442407,0.127490,0.467555,0.381653,0.361052,0.403420,0.239314,0.454725,1.013596,0.569212,-0.666870,0.014764,2.364709,0.570868,0.044248,0.053097,0.035398,0.044248,0.199148,0.588004,0.470170,1.873630,1.597644,2.021263,40.694568,33.188371,24.740325,59.134188,43.819621,36.847370,-124.052028,-71.575456,-54.676415,shortSitting,E
-0.978474,0.161009,0.110588,-0.235626,0.236766,0.286182,0.194231,0.239060,-2.379081,-0.497617,2.168297,-0.236134,13.192165,1.577773,7.055227,7.275055,0.000000,0.087719,0.087719,0.058480,-0.066850,-0.226130,0.465348,0.726651,1.508993,1.145595,112.392710,7.714165,3.899881,115.535440,12.291943,5.694909,8578.023342,-13.777488,-5.994359,-0.978474,0.161009,0.110588,-0.235626,0.236766,0.286182,0.194231,0.239060,-2.379081,-0.497617,2.168297,-0.236134,13.192165,1.577773,7.055227,7.275055,0.000000,0.087719,0.087719,0.058480,-0.066850,-0.226130,0.465348,0.726651,1.508993,1.145595,112.392710,7.714165,3.899881,115.535440,12.291943,5.694909,8578.023342,-13.777488,-5.994359,-0.978474,0.161009,0.110588,-0.235626,0.236766,0.286182,0.194231,0.239060,-2.379081,-0.497617,2.168297,-0.236134,13.192165,1.577773,7.055227,7.275055,0.000000,0.087719,0.087719,0.058480,-0.066850,-0.226130,0.465348,0.726651,1.508993,1.145595,112.392710,7.714165,3.899881,115.535440,12.291943,5.694909,8578.023342,-13.777488,-5.994359,shortSitting,E
-0.740202,0.311544,0.296123,-0.044178,0.432409,0.386086,0.307823,0.375439,0.168617,-0.321441,0.321233,0.056136,-0.916522,0.015093,-1.269474,-0.723634,0.017544,0.070175,0.035088,0.040936,0.429652,0.627560,0.720619,2.108114,2.114042,2.283742,71.333679,18.623827,12.290525,83.775847,28.057866,20.798586,-315.987236,-37.218028,-25.439945,-0.740202,0.311544,0.296123,-0.044178,0.432409,0.386086,0.307823,0.375439,0.168617,-0.321441,0.321233,0.056136,-0.916522,0.015093,-1.269474,-0.723634,0.017544,0.070175,0.035088,0.040936,0.429652,0.627560,0.720619,2.108114,2.114042,2.283742,71.333679,18.623827,12.290525,83.775847,28.057866,20.798586,-315.987236,-37.218028,-25.439945,-0.740202,0.311544,0.296123,-0.044178,0.432409,0.386086,0.307823,0.375439,0.168617,-0.321441,0.321233,0.056136,-0.916522,0.015093,-1.269474,-0.723634,0.017544,0.070175,0.035088,0.040936,0.429652,0.627560,0.720619,2.108114,2.114042,2.283742,71.333679,18.623827,12.290525,83.775847,28.057866,20.798586,-315.987236,-37.218028,-25.439945,shortSitting,E
-0.683035,0.329770,0.358805,0.001847,0.485531,0.331566,0.344524,0.387207,0.124292,-0.095249,0.652271,0.227105,-0.657516,-0.822285,-0.212401,-0.564067,0.000000,0.070796,0.070796,0.047198,0.504994,0.590009,0.622132,2.211329,2.043083,2.162330,62.307624,16.339038,16.862724,79.357367,24.711300,27.960479,-266.548176,-31.627795,-37.153715,-0.683035,0.329770,0.358805,0.001847,0.485531,0.331566,0.344524,0.387207,0.124292,-0.095249,0.652271,0.227105,-0.657516,-0.822285,-0.212401,-0.564067,0.000000,0.070796,0.070796,0.047198,0.504994,0.590009,0.622132,2.211329,2.043083,2.162330,62.307624,16.339038,16.862724,79.357367,24.711300,27.960479,-266.548176,-31.627795,-37.153715,-0.683035,0.329770,0.358805,0.001847,0.485531,0.331566,0.344524,0.387207,0.124292,-0.095249,0.652271,0.227105,-0.657516,-0.822285,-0.212401,-0.564067,0.000000,0.070796,0.070796,0.047198,0.504994,0.590009,0.622132,2.211329,2.043083,2.162330,62.307624,16.339038,16.862724,79.357367,24.711300,27.960479,-266.548176,-31.627795,-37.153715,shortSitting,E
-0.666000,0.272774,0.381330,-0.003965,0.489425,0.332322,0.383700,0.401815,0.027745,-0.174299,0.089124,-0.019143,-1.068601,-0.228771,-1.156593,-0.817989,0.017391,0.069565,0.069565,0.052174,0.395121,0.563265,0.667079,2.082689,1.945325,2.192700,61.433931,13.032937,20.167414,78.555626,21.256975,33.653427,-247.881799,-26.077163,-47.575994,-0.666000,0.272774,0.381330,-0.003965,0.489425,0.332322,0.383700,0.401815,0.027745,-0.174299,0.089124,-0.019143,-1.068601,-0.228771,-1.156593,-0.817989,0.017391,0.069565,0.069565,0.052174,0.395121,0.563265,0.667079,2.082689,1.945325,2.192700,61.433931,13.032937,20.167414,78.555626,21.256975,33.653427,-247.881799,-26.077163,-47.575994,-0.666000,0.272774,0.381330,-0.003965,0.489425,0.332322,0.383700,0.401815,0.027745,-0.174299,0.089124,-0.019143,-1.068601,-0.228771,-1.156593,-0.817989,0.017391,0.069565,0.069565,0.052174,0.395121,0.563265,0.667079,2.082689,1.945325,2.192700,61.433931,13.032937,20.167414,78.555626,21.256975,33.653427,-247.881799,-26.077163,-47.575994,shortSitting,E
-0.725496,0.282496,0.362965,-0.026678,0.441286,0.346210,0.321662,0.369719,0.117848,-0.354124,0.260585,0.008103,-1.183272,0.205890,-1.291559,-0.756314,0.017391,0.026087,0.034783,0.026087,0.426012,0.658850,0.753515,2.165704,2.100460,2.362002,69.877848,12.718879,17.504702,82.923854,22.961511,27.049177,-297.300156,-28.689886,-35.368121,-0.725496,0.282496,0.362965,-0.026678,0.441286,0.346210,0.321662,0.369719,0.117848,-0.354124,0.260585,0.008103,-1.183272,0.205890,-1.291559,-0.756314,0.017391,0.026087,0.034783,0.026087,0.426012,0.658850,0.753515,2.165704,2.100460,2.362002,69.877848,12.718879,17.504702,82.923854,22.961511,27.049177,-297.300156,-28.689886,-35.368121,-0.725496,0.282496,0.362965,-0.026678,0.441286,0.346210,0.321662,0.369719,0.117848,-0.354124,0.260585,0.008103,-1.183272,0.205890,-1.291559,-0.756314,0.017391,0.026087,0.034783,0.026087,0.426012,0.658850,0.753515,2.165704,2.100460,2.362002,69.877848,12.718879,17.504702,82.923854,22.961511,27.049177,-297.300156,-28.689886,-35.368121,shortSitting,E
-0.698157,0.291765,0.373009,-0.011128,0.446355,0.281086,0.358414,0.361952,0.421371,0.047207,0.942706,0.470428,-0.798872,0.265003,-0.176544,-0.236805,0.086957,0.034783,0.017391,0.046377,0.405005,0.717833,0.717394,2.258527,1.986414,2.432567,64.602575,14.677314,19.284596,78.965412,18.875663,30.773564,-252.008498,-22.582223,-42.017210,-0.698157,0.291765,0.373009,-0.011128,0.446355,0.281086,0.358414,0.361952,0.421371,0.047207,0.942706,0.470428,-0.798872,0.265003,-0.176544,-0.236805,0.086957,0.034783,0.017391,0.046377,0.405005,0.717833,0.717394,2.258527,1.986414,2.432567,64.602575,14.677314,19.284596,78.965412,18.875663,30.773564,-252.008498,-22.582223,-42.017210,-0.698157,0.291765,0.373009,-0.011128,0.446355,0.281086,0.358414,0.361952,0.421371,0.047207,0.942706,0.470428,-0.798872,0.265003,-0.176544,-0.236805,0.086957,0.034783,0.017391,0.046377,0.405005,0.717833,0.717394,2.258527,1.986414,2.432567,64.602575,14.677314,19.284596,78.965412,18.875663,30.773564,-252.008498,-22.582223,-42.017210,shortSitting,E
-0.727195,0.204690,0.331381,-0.063708,0.481616,0.396155,0.394753,0.424174,-0.043914,-0.876119,0.223784,-0.232083,-0.455989,1.420315,-1.314787,-0.116820,0.053097,0.106195,0.070796,0.076696,0.360061,0.609939,0.480094,2.039327,1.789556,2.071554,70.705323,10.733222,17.268841,85.966539,22.468538,30.017632,-359.340556,-28.044889,-40.876062,-0.727195,0.204690,0.331381,-0.063708,0.481616,0.396155,0.394753,0.424174,-0.043914,-0.876119,0.223784,-0.232083,-0.455989,1.420315,-1.314787,-0.116820,0.053097,0.106195,0.070796,0.076696,0.360061,0.609939,0.480094,2.039327,1.789556,2.071554,70.705323,10.733222,17.268841,85.966539,22.468538,30.017632,-359.340556,-28.044889,-40.876062,-0.727195,0.204690,0.331381,-0.063708,0.481616,0.396155,0.394753,0.424174,-0.043914,-0.876119,0.223784,-0.232083,-0.455989,1.420315,-1.314787,-0.116820,0.053097,0.106195,0.070796,0.076696,0.360061,0.609939,0.480094,2.039327,1.789556,2.071554,70.705323,10.733222,17.268841,85.966539,22.468538,30.017632,-359.340556,-28.044889,-40.876062,shortSitting,E
-0.754084,0.309244,0.297622,-0.049073,0.400986,0.294788,0.303896,0.333223,-0.374341,-0.092078,0.282898,-0.061174,-0.030327,-0.534211,-1.433901,-0.666146,0.000000,0.033613,0.067227,0.033613,0.645119,0.706070,0.867291,2.417992,2.451923,2.528896,75.168908,14.389267,13.226786,86.802434,21.721234,21.530841,-320.815854,-26.571337,-26.286983,-0.754084,0.309244,0.297622,-0.049073,0.400986,0.294788,0.303896,0.333223,-0.374341,-0.092078,0.282898,-0.061174,-0.030327,-0.534211,-1.433901,-0.666146,0.000000,0.033613,0.067227,0.033613,0.645119,0.706070,0.867291,2.417992,2.451923,2.528896,75.168908,14.389267,13.226786,86.802434,21.721234,21.530841,-320.815854,-26.571337,-26.286983,-0.754084,0.309244,0.297622,-0.049073,0.400986,0.294788,0.303896,0.333223,-0.374341,-0.092078,0.282898,-0.061174,-0.030327,-0.534211,-1.433901,-0.666146,0.000000,0.033613,0.067227,0.033613,0.645119,0.706070,0.867291,2.417992,2.451923,2.528896,75.168908,14.389267,13.226786,86.802434,21.721234,21.530841,-320.815854,-26.571337,-26.286983,shortStanding,E
-0.758878,0.248591,0.263904,-0.082128,0.423994,0.374511,0.316622,0.371709,-0.882577,-0.074104,-0.079298,-0.345326,2.987811,-0.216572,-0.286872,0.828123,0.017391,0.052174,0.052174,0.040580,0.660889,0.573200,0.792433,2.294784,2.436383,2.304034,74.339494,15.089002,10.432929,86.901727,23.236420,19.537931,-355.669496,-29.120358,-23.536700,-0.758878,0.248591,0.263904,-0.082128,0.423994,0.374511,0.316622,0.371709,-0.882577,-0.074104,-0.079298,-0.345326,2.987811,-0.216572,-0.286872,0.828123,0.017391,0.052174,0.052174,0.040580,0.660889,0.573200,0.792433,2.294784,2.436383,2.304034,74.339494,15.089002,10.432929,86.901727,23.236420,19.537931,-355.669496,-29.120358,-23.536700,-0.758878,0.248591,0.263904,-0.082128,0.423994,0.374511,0.316622,0.371709,-0.882577,-0.074104,-0.079298,-0.345326,2.987811,-0.216572,-0.286872,0.828123,0.017391,0.052174,0.052174,0.040580,0.660889,0.573200,0.792433,2.294784,2.436383,2.304034,74.339494,15.089002,10.432929,86.901727,23.236420,19.537931,-355.669496,-29.120358,-23.536700,shortStanding,E
-0.878522,0.341470,0.245835,-0.097072,0.319780,0.237990,0.258070,0.271947,-0.553288,0.080505,0.946973,0.158063,2.155405,0.558610,0.440772,1.051596,0.000000,0.034783,0.017391,0.017391,0.429359,0.450132,0.406479,1.978803,1.765752,1.834004,94.490211,16.876474,9.773168,100.516870,19.922659,14.609019,-798.131347,-24.097285,-16.734941,-0.878522,0.341470,0.245835,-0.097072,0.319780,0.237990,0.258070,0.271947,-0.553288,0.080505,0.946973,0.158063,2.155405,0.558610,0.440772,1.051596,0.000000,0.034783,0.017391,0.017391,0.429359,0.450132,0.406479,1.978803,1.765752,1.834004,94.490211,16.876474,9.773168,100.516870,19.922659,14.609019,-798.131347,-24.097285,-16.734941,-0.878522,0.341470,0.245835,-0.097072,0.319780,0.237990,0.258070,0.271947,-0.553288,0.080505,0.946973,0.158063,2.155405,0.558610,0.440772,1.051596,0.000000,0.034783,0.017391,0.017391,0.429359,0.450132,0.406479,1.978803,1.765752,1.834004,94.490211,16.876474,9.773168,100.516870,19.922659,14.609019,-798.131347,-24.097285,-16.734941,shortStanding,E
-0.729386,0.324667,0.345202,-0.019839,0.442785,0.293957,0.308416,0.348386,-0.891824,0.045998,0.390046,-0.151927,1.920375,-1.162186,-0.762700,-0.001504,0.000000,0.070175,0.017544,0.029240,0.677425,0.594561,0.698383,2.368898,2.323007,2.230207,68.016729,15.408058,14.966852,82.999126,21.867400,24.428445,-305.213987,-27.057563,-31.090704,-0.729386,0.324667,0.345202,-0.019839,0.442785,0.293957,0.308416,0.348386,-0.891824,0.045998,0.390046,-0.151927,1.920375,-1.162186,-0.762700,-0.001504,0.000000,0.070175,0.017544,0.029240,0.677425,0.594561,0.698383,2.368898,2.323007,2.230207,68.016729,15.408058,14.966852,82.999126,21.867400,24.428445,-305.213987,-27.057563,-31.090704,-0.729386,0.324667,0.345202,-0.019839,0.442785,0.293957,0.308416,0.348386,-0.891824,0.045998,0.390046,-0.151927,1.920375,-1.162186,-0.762700,-0.001504,0.000000,0.070175,0.017544,0.029240,0.677425,0.594561,0.698383,2.368898,2.323007,2.230207,68.016729,15.408058,14.966852,82.999126,21.867400,24.428445,-305.213987,-27.057563,-31.090704,shortStanding,E
-0.773239,0.313159,0.300248,-0.053277,0.367529,0.312411,0.311937,0.330626,0.586988,-0.489878,0.430678,0.175929,0.028063,0.387812,-1.176079,-0.253402,0.017699,0.053097,0.053097,0.041298,0.656810,0.594643,0.727635,2.293273,2.361535,2.292039,72.586549,16.785070,12.952555,82.826294,22.110665,21.182250,-310.183019,-27.489530,-26.068971,-0.773239,0.313159,0.300248,-0.053277,0.367529,0.312411,0.311937,0.330626,0.586988,-0.489878,0.430678,0.175929,0.028063,0.387812,-1.176079,-0.253402,0.017699,0.053097,0.053097,0.041298,0.656810,0.594643,0.727635,2.293273,2.361535,2.292039,72.586549,16.785070,12.952555,82.826294,22.110665,21.182250,-310.183019,-27.489530,-26.068971,-0.773239,0.313159,0.300248,-0.053277,0.367529,0.312411,0.311937,0.330626,0.586988,-0.489878,0.430678,0.175929,0.028063,0.387812,-1.176079,-0.253402,0.017699,0.053097,0.053097,0.041298,0.656810,0.594643,0.727635,2.293273,2.361535,2.292039,72.586549,16.785070,12.952555,82.826294,22.110665,21.182250,-310.183019,-27.489530,-26.068971,shortStanding,E
-0.824781,0.245360,0.289298,-0.096708,0.332274,0.254203,0.300398,0.295625,0.008336,-0.264085,0.413125,0.052458,1.790742,-0.210380,-0.574358,0.335335,0.000000,0.017544,0.070175,0.029240,0.581005,0.554016,0.775433,2.186529,2.300869,2.305626,81.980342,12.242290,13.017135,90.136265,14.229515,19.828278,-430.592035,-16.258964,-24.003211,-0.824781,0.245360,0.289298,-0.096708,0.332274,0.254203,0.300398,0.295625,0.008336,-0.264085,0.413125,0.052458,1.790742,-0.210380,-0.574358,0.335335,0.000000,0.017544,0.070175,0.029240,0.581005,0.554016,0.775433,2.186529,2.300869,2.305626,81.980342,12.242290,13.017135,90.136265,14.229515,19.828278,-430.592035,-16.258964,-24.003211,-0.824781,0.245360,0.289298,-0.096708,0.332274,0.254203,0.300398,0.295625,0.008336,-0.264085,0.413125,0.052458,1.790742,-0.210380,-0.574358,0.335335,0.000000,0.017544,0.070175,0.029240,0.581005,0.554016,0.775433,2.186529,2.300869,2.305626,81.980342,12.242290,13.017135,90.136265,14.229515,19.828278,-430.592035,-16.258964,-24.003211,shortStanding,E
-0.800330,0.281026,0.301287,-0.072672,0.407951,0.296754,0.290040,0.331582,-1.267978,0.054434,0.236481,-0.325687,4.741888,-0.170759,-0.712502,1.286209,0.000000,0.052174,0.052174,0.034783,0.639275,0.441910,0.630817,2.188993,2.233263,1.982965,80.392015,16.351464,13.754831,92.799618,19.209414,20.113148,-480.710470,-23.061584,-24.376528,-0.800330,0.281026,0.301287,-0.072672,0.407951,0.296754,0.290040,0.331582,-1.267978,0.054434,0.236481,-0.325687,4.741888,-0.170759,-0.712502,1.286209,0.000000,0.052174,0.052174,0.034783,0.639275,0.441910,0.630817,2.188993,2.233263,1.982965,80.392015,16.351464,13.754831,92.799618,19.209414,20.113148,-480.710470,-23.061584,-24.376528,-0.800330,0.281026,0.301287,-0.072672,0.407951,0.296754,0.290040,0.331582,-1.267978,0.054434,0.236481,-0.325687,4.741888,-0.170759,-0.712502,1.286209,0.000000,0.052174,0.052174,0.034783,0.639275,0.441910,0.630817,2.188993,2.233263,1.982965,80.392015,16.351464,13.754831,92.799618,19.209414,20.113148,-480.710470,-23.061584,-24.376528,shortStanding,E
-0.712473,0.246054,0.293911,-0.057503,0.415732,0.377405,0.300993,0.364710,-0.054361,0.057746,0.035911,0.013099,-0.376537,-1.102922,-1.490682,-0.990047,0.000000,0.071429,0.035714,0.035714,0.797935,0.749400,0.918213,2.584082,2.702168,2.629707,64.359113,10.879335,11.076734,76.210529,22.733390,19.821788,-238.494144,-28.522867,-24.084219,-0.712473,0.246054,0.293911,-0.057503,0.415732,0.377405,0.300993,0.364710,-0.054361,0.057746,0.035911,0.013099,-0.376537,-1.102922,-1.490682,-0.990047,0.000000,0.071429,0.035714,0.035714,0.797935,0.749400,0.918213,2.584082,2.702168,2.629707,64.359113,10.879335,11.076734,76.210529,22.733390,19.821788,-238.494144,-28.522867,-24.084219,-0.712473,0.246054,0.293911,-0.057503,0.415732,0.377405,0.300993,0.364710,-0.054361,0.057746,0.035911,0.013099,-0.376537,-1.102922,-1.490682,-0.990047,0.000000,0.071429,0.035714,0.035714,0.797935,0.749400,0.918213,2.584082,2.702168,2.629707,64.359113,10.879335,11.076734,76.210529,22.733390,19.821788,-238.494144,-28.522867,-24.084219,shortStanding,E
-0.464826,0.519148,0.503365,0.185896,0.441662,0.374873,0.303671,0.373402,-1.721391,-1.132173,-1.220721,-1.358095,3.752427,0.563523,0.773099,1.696350,0.034783,0.026087,0.069565,0.043478,0.528049,0.574596,0.790320,2.180227,2.271251,2.286324,32.021775,37.049954,32.961483,47.279749,47.155114,39.743179,-80.288703,-79.929947,-60.731579,-0.464826,0.519148,0.503365,0.185896,0.441662,0.374873,0.303671,0.373402,-1.721391,-1.132173,-1.220721,-1.358095,3.752427,0.563523,0.773099,1.696350,0.034783,0.026087,0.069565,0.043478,0.528049,0.574596,0.790320,2.180227,2.271251,2.286324,32.021775,37.049954,32.961483,47.279749,47.155114,39.743179,-80.288703,-79.929947,-60.731579,-0.464826,0.519148,0.503365,0.185896,0.441662,0.374873,0.303671,0.373402,-1.721391,-1.132173,-1.220721,-1.358095,3.752427,0.563523,0.773099,1.696350,0.034783,0.026087,0.069565,0.043478,0.528049,0.574596,0.790320,2.180227,2.271251,2.286324,32.021775,37.049954,32.961483,47.279749,47.155114,39.743179,-80.288703,-79.929947,-60.731579,shortStanding,E
-0.723728,0.212754,0.397746,-0.037743,0.430194,0.276423,0.385710,0.364109,-1.554718,-0.549742,-0.121195,-0.741885,5.009238,0.494237,-1.242476,1.420333,0.000000,0.087719,0.052632,0.046784,0.609190,0.630154,0.685424,2.311518,2.205020,2.324208,68.979915,6.880400,20.289174,80.808813,13.870840,34.995047,-277.549721,-15.792360,-50.496016,-0.723728,0.212754,0.397746,-0.037743,0.430194,0.276423,0.385710,0.364109,-1.554718,-0.549742,-0.121195,-0.741885,5.009238,0.494237,-1.242476,1.420333,0.000000,0.087719,0.052632,0.046784,0.609190,0.630154,0.685424,2.311518,2.205020,2.324208,68.979915,6.880400,20.289174,80.808813,13.870840,34.995047,-277.549721,-15.792360,-50.496016,-0.723728,0.212754,0.397746,-0.037743,0.430194,0.276423,0.385710,0.364109,-1.554718,-0.549742,-0.121195,-0.741885,5.009238,0.494237,-1.242476,1.420333,0.000000,0.087719,0.052632,0.046784,0.609190,0.630154,0.685424,2.311518,2.205020,2.324208,68.979915,6.880400,20.289174,80.808813,13.870840,34.995047,-277.549721,-15.792360,-50.496016,shortStanding,E
